"id_turma";"codigo_turma";"siape";"matricula_docente_externo";"observacao";"id_componente_curricular";"ch_dedicada_periodo";"nivel_ensino";"campus_turma";"local";"ano";"periodo";"data_inicio";"data_fim";"descricao_horario";"total_solicitacoes";"capacidade_aluno";"tipo";"distancia";"data_consolidacao";"agrupadora";"id_turma_agrupadora";"qtd_aulas_lancadas";"situacao_turma";"convenio";"modalidade_participantes"
"57744576";"01";"4967498";"";"";"79150";"30";"STRICTO SENSU";"";"Campus Natal - Sala 5 do depto de Fisioterapia";"2024";"2";"2024/09/16 00:00:00.000";"2024/12/20 00:00:00.000";"2T23456";"35";"35";"REGULAR";"false";"2025/01/07 09:16:21.571000000";"false";"";"65";"CONSOLIDADA";"";"Presencial"
"57744577";"05";"3365973";"";"";"67668";"45";"GRADUAÇÃO";"Campus Central";"Serviço de saúde";"2024";"2";"2024/09/19 00:00:00.000";"2024/10/31 00:00:00.000";"35T23456 (19/09/2024 - 24/09/2024), 2M23456 (07/10/2024 - 07/10/2024), 345M23456 (15/10/2024 - 23/10/2024), 345M23456 (29/10/2024 - 31/10/2024)";"0";"7";"REGULAR";"false";"";"false";"";"";"EXCLUÍDA";"";"Presencial"
"57744578";"06";"3385198";"";"";"67668";"45";"GRADUAÇÃO";"Campus Central";"Serviço de saúde";"2024";"2";"2024/09/19 00:00:00.000";"2024/10/31 00:00:00.000";"35T23456 (19/09/2024 - 24/09/2024), 2M23456 (07/10/2024 - 07/10/2024), 345M23456 (15/10/2024 - 23/10/2024), 345M23456 (29/10/2024 - 31/10/2024)";"0";"7";"REGULAR";"false";"";"false";"";"";"EXCLUÍDA";"";"Presencial"
"57744579";"03";"3369108";"";"";"25542";"60";"GRADUAÇÃO";"Campus Central";"Setor I, sala D3.";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"24M12 (16/09/2024 - 01/02/2025)";"20";"50";"REGULAR";"false";"2025/01/30 17:49:46.485000000";"false";"";"66";"CONSOLIDADA";"";"Presencial"
"57744580";"01";"4045012";"";"";"53932";"60";"GRADUAÇÃO";"Campus Central";"V-G3";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"35T12 (16/09/2024 - 01/02/2025)";"31";"50";"REGULAR";"false";"2025/01/31 12:37:30.484000000";"false";"";"74";"CONSOLIDADA";"";"Presencial"
"57744581";"01";"3885543";"";"";"76988";"15";"STRICTO SENSU";"";"Campus Natal - Sala 8 do depto de Fisioterapia";"2024";"2";"2024/09/18 00:00:00.000";"2024/11/27 00:00:00.000";"4T234";"13";"10";"REGULAR";"false";"2025/01/24 11:51:31.837000000";"false";"";"30";"CONSOLIDADA";"";"Presencial"
"57744581";"01";"1149619";"";"";"76988";"15";"STRICTO SENSU";"";"Campus Natal - Sala 8 do depto de Fisioterapia";"2024";"2";"2024/09/18 00:00:00.000";"2024/11/27 00:00:00.000";"4T234";"13";"10";"REGULAR";"false";"2025/01/24 11:51:31.837000000";"false";"";"30";"CONSOLIDADA";"";"Presencial"
"57744582";"01";"3396129";"";"";"64820";"60";"GRADUAÇÃO";"Campus Central";"2D3";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"2N1234 (16/09/2024 - 01/02/2025)";"25";"50";"REGULAR";"false";"2025/01/30 13:17:33.979000000";"false";"";"72";"CONSOLIDADA";"";"Presencial"
"57744583";"01";"1460020";"";"";"76990";"15";"STRICTO SENSU";"";"Campus Natal - Sala 8 do depto de Fisioterapia";"2024";"2";"2024/10/15 00:00:00.000";"2024/12/20 00:00:00.000";"3T23456";"7";"7";"REGULAR";"false";"2025/01/07 16:57:53.848000000";"false";"";"20";"CONSOLIDADA";"";"Presencial"
"57744583";"01";"350637";"";"";"76990";"30";"STRICTO SENSU";"";"Campus Natal - Sala 8 do depto de Fisioterapia";"2024";"2";"2024/10/15 00:00:00.000";"2024/12/20 00:00:00.000";"3T23456";"7";"7";"REGULAR";"false";"2025/01/07 16:57:53.848000000";"false";"";"20";"CONSOLIDADA";"";"Presencial"
"57744584";"02";"1082743";"";"";"64815";"60";"GRADUAÇÃO";"Campus Central";"2D4";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"2N1234 (16/09/2024 - 01/02/2025)";"23";"50";"REGULAR";"false";"2025/01/31 11:47:22.019000000";"false";"";"72";"CONSOLIDADA";"";"Presencial"
"57744585";"01";"1880578";"";"";"53933";"30";"GRADUAÇÃO";"Campus Central";"SETOR 3 SALA E1";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"6M3456 (16/09/2024 - 01/02/2025)";"29";"50";"REGULAR";"false";"2025/02/01 08:40:09.539000000";"false";"";"72";"CONSOLIDADA";"";"Presencial"
"57744585";"01";"3394826";"";"";"53933";"30";"GRADUAÇÃO";"Campus Central";"SETOR 3 SALA E1";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"6M3456 (16/09/2024 - 01/02/2025)";"29";"50";"REGULAR";"false";"2025/02/01 08:40:09.539000000";"false";"";"72";"CONSOLIDADA";"";"Presencial"
"57744586";"01";"3394826";"";"";"53936";"60";"GRADUAÇÃO";"Campus Central";"1H2 e Lab1F3";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"35T12 (16/09/2024 - 01/02/2025)";"41";"40";"REGULAR";"false";"2025/02/01 06:34:30.619000000";"false";"";"68";"CONSOLIDADA";"";"Presencial"
"57744587";"01";"277353";"";"";"65844";"30";"GRADUAÇÃO";"Campus Central";"2B1";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"6M56 (16/09/2024 - 01/02/2025)";"35";"22";"REGULAR";"false";"2025/01/31 08:28:45.043000000";"false";"";"34";"CONSOLIDADA";"";"Presencial"
"57744588";"01";"4045012";"";"";"56264";"60";"GRADUAÇÃO";"Campus Central";"1D2";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"24T56 (16/09/2024 - 01/02/2025)";"27";"40";"REGULAR";"false";"2025/01/30 18:55:38.212000000";"false";"";"74";"CONSOLIDADA";"";"Presencial"
"57744589";"01";"1675070";"";"";"66007";"60";"GRADUAÇÃO";"Campus Central";"2B4";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"35M56 (16/09/2024 - 01/02/2025)";"11";"25";"REGULAR";"false";"2025/01/31 09:45:24.222000000";"false";"";"74";"CONSOLIDADA";"";"Presencial"
"57744590";"01";"1515458";"";"";"65623";"60";"GRADUAÇÃO";"Campus Central";"Sala 306/CCHLA";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"4M3456 (16/09/2024 - 01/02/2025)";"1";"25";"REGULAR";"false";"2025/01/31 15:24:38.657000000";"false";"";"80";"CONSOLIDADA";"";"Presencial"
"57744591";"01";"1034835";"";"";"65643";"60";"GRADUAÇÃO";"Campus Central";"2D2";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"5T1234 (16/09/2024 - 01/02/2025)";"6";"25";"REGULAR";"false";"2025/01/30 17:11:44.640000000";"false";"";"76";"CONSOLIDADA";"";"Presencial"
"57744592";"01";"1513790";"";"";"65620";"60";"GRADUAÇÃO";"Campus Central";"2D1";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"3M3456 (16/09/2024 - 01/02/2025)";"5";"25";"REGULAR";"false";"2025/01/28 19:28:02.110000000";"false";"";"72";"CONSOLIDADA";"";"Presencial"
"57744593";"03";"3204109";"";"";"59632";"25";"GRADUAÇÃO";"Campus Santa Cruz";"HUAB";"2024";"2";"2024/10/17 00:00:00.000";"2024/10/24 00:00:00.000";"5T123456 (17/10/2024 - 17/10/2024), 35M123456  35T123456 (22/10/2024 - 24/10/2024)";"7";"7";"REGULAR";"false";"2025/01/17 09:17:52.709000000";"false";"";"30";"CONSOLIDADA";"";"Presencial"
"57744594";"01";"3397870";"";"";"65815";"30";"GRADUAÇÃO";"Campus Central";"2B3";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"6M34 (16/09/2024 - 01/02/2025)";"31";"20";"REGULAR";"false";"2025/01/31 15:43:54.730000000";"false";"";"32";"CONSOLIDADA";"";"Presencial"
"57744595";"04";"3328381";"";"";"59632";"20";"GRADUAÇÃO";"Campus Santa Cruz";"HUAB";"2024";"2";"2024/10/10 00:00:00.000";"2024/10/17 00:00:00.000";"35M123456  35T123456 (10/10/2024 - 15/10/2024), 5M123456 (17/10/2024 - 17/10/2024)";"6";"8";"REGULAR";"false";"2025/01/17 09:20:16.635000000";"false";"";"30";"CONSOLIDADA";"";"Presencial"
"57744595";"04";"3204109";"";"";"59632";"5";"GRADUAÇÃO";"Campus Santa Cruz";"HUAB";"2024";"2";"2024/10/10 00:00:00.000";"2024/10/17 00:00:00.000";"35M123456  35T123456 (10/10/2024 - 15/10/2024), 5M123456 (17/10/2024 - 17/10/2024)";"6";"8";"REGULAR";"false";"2025/01/17 09:20:16.635000000";"false";"";"30";"CONSOLIDADA";"";"Presencial"
"57744596";"01";"3365973";"";"";"67669";"45";"GRADUAÇÃO";"Campus Central";"Serviço de saúde";"2024";"2";"2024/11/04 00:00:00.000";"2024/11/25 00:00:00.000";"2345M23456 (04/11/2024 - 19/11/2024),  2T23456 (25/11/2024 - 25/11/2024)";"6";"6";"REGULAR";"false";"2025/01/25 18:24:53.364000000";"false";"";"55";"CONSOLIDADA";"";"Presencial"
"57744597";"02";"3621043";"";"";"67669";"45";"GRADUAÇÃO";"Campus Central";"Serviço de saúde";"2024";"2";"2024/11/04 00:00:00.000";"2024/11/25 00:00:00.000";"2345M23456 (04/11/2024 - 19/11/2024),  2T23456 (25/11/2024 - 25/11/2024)";"6";"6";"REGULAR";"false";"2025/01/14 14:44:34.403000000";"false";"";"55";"CONSOLIDADA";"";"Presencial"
"57744598";"05";"3328381";"";"";"59632";"25";"GRADUAÇÃO";"Campus Santa Cruz";"HUAB";"2024";"2";"2024/11/21 00:00:00.000";"2024/11/28 00:00:00.000";"5T123456 (21/11/2024 - 21/11/2024), 35M123456  35T123456 (26/11/2024 - 28/11/2024)";"8";"7";"REGULAR";"false";"2025/01/17 10:40:31.831000000";"false";"";"30";"CONSOLIDADA";"";"Presencial"
"57744599";"03";"2553991";"";"";"67669";"45";"GRADUAÇÃO";"Campus Central";"Serviço de saúde";"2024";"2";"2024/11/04 00:00:00.000";"2024/11/25 00:00:00.000";"2345M23456 (04/11/2024 - 19/11/2024),  2T23456 (25/11/2024 - 25/11/2024)";"6";"6";"REGULAR";"false";"2025/01/07 11:39:32.768000000";"false";"";"55";"CONSOLIDADA";"";"Presencial"
"57744600";"04";"1698891";"";"";"67669";"45";"GRADUAÇÃO";"Campus Central";"Serviço de saúde";"2024";"2";"2024/11/04 00:00:00.000";"2024/11/25 00:00:00.000";"2345M23456 (04/11/2024 - 19/11/2024),  2T23456 (25/11/2024 - 25/11/2024)";"6";"6";"REGULAR";"false";"2025/01/22 06:41:30.622000000";"false";"";"55";"CONSOLIDADA";"";"Presencial"
"57744601";"05";"3385198";"";"";"67669";"45";"GRADUAÇÃO";"Campus Central";"Serviço de saúde";"2024";"2";"2024/11/04 00:00:00.000";"2024/11/25 00:00:00.000";"2345M23456 (04/11/2024 - 19/11/2024),  2T23456 (25/11/2024 - 25/11/2024)";"0";"5";"REGULAR";"false";"";"false";"";"";"EXCLUÍDA";"";"Presencial"
"57744602";"06";"3385198";"";"";"67669";"45";"GRADUAÇÃO";"Campus Central";"Serviço de saúde";"2024";"2";"2024/11/04 00:00:00.000";"2024/11/25 00:00:00.000";"2345M23456 (04/11/2024 - 19/11/2024),  2T23456 (25/11/2024 - 25/11/2024)";"6";"6";"REGULAR";"false";"2025/01/26 19:18:32.540000000";"false";"";"55";"CONSOLIDADA";"";"Presencial"
"57744603";"07";"1698891";"";"";"67669";"20";"GRADUAÇÃO";"Campus Central";"Serviço de saúde";"2024";"2";"2024/12/11 00:00:00.000";"2025/01/13 00:00:00.000";"2345M23456 (11/12/2024 - 19/12/2024), 2345M23456  2T23456 (07/01/2025 - 13/01/2025)";"6";"6";"REGULAR";"false";"2025/01/22 06:37:55.067000000";"false";"";"55";"CONSOLIDADA";"";"Presencial"
"57744603";"07";"3385198";"";"";"67669";"25";"GRADUAÇÃO";"Campus Central";"Serviço de saúde";"2024";"2";"2024/12/11 00:00:00.000";"2025/01/13 00:00:00.000";"2345M23456 (11/12/2024 - 19/12/2024), 2345M23456  2T23456 (07/01/2025 - 13/01/2025)";"6";"6";"REGULAR";"false";"2025/01/22 06:37:55.067000000";"false";"";"55";"CONSOLIDADA";"";"Presencial"
"57744604";"08";"1999246";"";"";"67669";"45";"GRADUAÇÃO";"Campus Central";"Serviço de saúde";"2024";"2";"2024/12/02 00:00:00.000";"2024/12/17 00:00:00.000";"2345M23456 (02/12/2024 - 12/12/2024), 23M23456  2T23456 (16/12/2024 - 17/12/2024)";"6";"6";"REGULAR";"false";"2025/01/31 10:01:10.427000000";"false";"";"55";"CONSOLIDADA";"";"Presencial"
"57744605";"01";"3621043";"";"";"67670";"45";"GRADUAÇÃO";"Campus Central";"Serviço de saúde";"2024";"2";"2024/11/25 00:00:00.000";"2024/12/16 00:00:00.000";"2345M23456 (25/11/2024 - 10/12/2024),  2T23456 (16/12/2024 - 16/12/2024)";"6";"6";"REGULAR";"false";"2025/01/23 16:22:41.181000000";"false";"";"64";"CONSOLIDADA";"";"Presencial"
"57744606";"02";"1513790";"";"";"65620";"60";"GRADUAÇÃO";"Campus Central";"A definir";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"35T56 (16/09/2024 - 01/02/2025)";"0";"25";"REGULAR";"false";"";"false";"";"";"EXCLUÍDA";"";"Presencial"
"57744607";"01";"1034835";"";"";"65924";"30";"GRADUAÇÃO";"Campus Central";"2G2";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"4N12 (16/09/2024 - 01/02/2025)";"11";"20";"REGULAR";"false";"2025/01/30 20:02:21.566000000";"false";"";"34";"CONSOLIDADA";"";"Presencial"
"57744608";"01";"1892581";"";"";"53784";"7";"GRADUAÇÃO";"Campus Santa Cruz";"Sala 17";"2024";"2";"2024/12/05 00:00:00.000";"2025/01/16 00:00:00.000";"35M234 (05/12/2024 - 16/01/2025)";"30";"18";"REGULAR";"false";"2025/02/01 17:40:18.074000000";"false";"";"35";"CONSOLIDADA";"";"Presencial"
"57744608";"01";"3204109";"";"";"53784";"7";"GRADUAÇÃO";"Campus Santa Cruz";"Sala 17";"2024";"2";"2024/12/05 00:00:00.000";"2025/01/16 00:00:00.000";"35M234 (05/12/2024 - 16/01/2025)";"30";"18";"REGULAR";"false";"2025/02/01 17:40:18.074000000";"false";"";"35";"CONSOLIDADA";"";"Presencial"
"57744608";"01";"3328381";"";"";"53784";"9";"GRADUAÇÃO";"Campus Santa Cruz";"Sala 17";"2024";"2";"2024/12/05 00:00:00.000";"2025/01/16 00:00:00.000";"35M234 (05/12/2024 - 16/01/2025)";"30";"18";"REGULAR";"false";"2025/02/01 17:40:18.074000000";"false";"";"35";"CONSOLIDADA";"";"Presencial"
"57744608";"01";"4933786";"";"";"53784";"7";"GRADUAÇÃO";"Campus Santa Cruz";"Sala 17";"2024";"2";"2024/12/05 00:00:00.000";"2025/01/16 00:00:00.000";"35M234 (05/12/2024 - 16/01/2025)";"30";"18";"REGULAR";"false";"2025/02/01 17:40:18.074000000";"false";"";"35";"CONSOLIDADA";"";"Presencial"
"57744609";"01";"1674934";"";"";"65628";"60";"GRADUAÇÃO";"Campus Central";"2D2";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"35T56 (16/09/2024 - 01/02/2025)";"15";"25";"REGULAR";"false";"2025/02/02 15:09:53.430000000";"false";"";"76";"CONSOLIDADA";"";"Presencial"
"57744610";"01";"2312500";"";"";"65629";"60";"GRADUAÇÃO";"Campus Central";"2D2";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"24T56 (16/09/2024 - 01/02/2025)";"10";"25";"REGULAR";"false";"2025/01/31 10:47:41.743000000";"false";"";"66";"CONSOLIDADA";"";"Presencial"
"57744611";"02";"3365973";"";"";"67670";"45";"GRADUAÇÃO";"Campus Central";"Serviço de saúde";"2024";"2";"2024/11/25 00:00:00.000";"2024/12/16 00:00:00.000";"2345M23456 (25/11/2024 - 10/12/2024),  2T23456 (16/12/2024 - 16/12/2024)";"6";"6";"REGULAR";"false";"2025/01/25 18:23:57.384000000";"false";"";"55";"CONSOLIDADA";"";"Presencial"
"57744612";"01";"1674934";"";"";"65627";"60";"GRADUAÇÃO";"Campus Central";"2E5";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"35N12 (16/09/2024 - 01/02/2025)";"4";"25";"REGULAR";"false";"2025/02/02 15:05:14.229000000";"false";"";"76";"CONSOLIDADA";"";"Presencial"
"57744613";"01";"1223367";"";"";"66006";"60";"GRADUAÇÃO";"Campus Central";"2D3";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"4T3456 (16/09/2024 - 01/02/2025)";"31";"30";"REGULAR";"false";"2025/01/31 10:22:15.508000000";"false";"";"68";"CONSOLIDADA";"";"Presencial"
"57744614";"01";"3328381";"";"";"53785";"2";"GRADUAÇÃO";"Campus Santa Cruz";"Clínica Escola";"2024";"2";"2024/12/12 00:00:00.000";"2025/01/30 00:00:00.000";"35T123 (12/12/2024 - 17/01/2025), 7M123 (18/01/2025 - 18/01/2025),  35T123 (19/01/2025 - 30/01/2025)";"18";"9";"REGULAR";"false";"2025/02/01 22:03:16.099000000";"false";"";"36";"CONSOLIDADA";"";"Presencial"
"57744614";"01";"3347164";"";"";"53785";"3";"GRADUAÇÃO";"Campus Santa Cruz";"Clínica Escola";"2024";"2";"2024/12/12 00:00:00.000";"2025/01/30 00:00:00.000";"35T123 (12/12/2024 - 17/01/2025), 7M123 (18/01/2025 - 18/01/2025),  35T123 (19/01/2025 - 30/01/2025)";"18";"9";"REGULAR";"false";"2025/02/01 22:03:16.099000000";"false";"";"36";"CONSOLIDADA";"";"Presencial"
"57744614";"01";"1892581";"";"";"53785";"5";"GRADUAÇÃO";"Campus Santa Cruz";"Clínica Escola";"2024";"2";"2024/12/12 00:00:00.000";"2025/01/30 00:00:00.000";"35T123 (12/12/2024 - 17/01/2025), 7M123 (18/01/2025 - 18/01/2025),  35T123 (19/01/2025 - 30/01/2025)";"18";"9";"REGULAR";"false";"2025/02/01 22:03:16.099000000";"false";"";"36";"CONSOLIDADA";"";"Presencial"
"57744614";"01";"3347164";"";"";"53785";"2";"GRADUAÇÃO";"Campus Santa Cruz";"Clínica Escola";"2024";"2";"2024/12/12 00:00:00.000";"2025/01/30 00:00:00.000";"35T123 (12/12/2024 - 17/01/2025), 7M123 (18/01/2025 - 18/01/2025),  35T123 (19/01/2025 - 30/01/2025)";"18";"9";"REGULAR";"false";"2025/02/01 22:03:16.099000000";"false";"";"36";"CONSOLIDADA";"";"Presencial"
"57744614";"01";"3204109";"";"";"53785";"5";"GRADUAÇÃO";"Campus Santa Cruz";"Clínica Escola";"2024";"2";"2024/12/12 00:00:00.000";"2025/01/30 00:00:00.000";"35T123 (12/12/2024 - 17/01/2025), 7M123 (18/01/2025 - 18/01/2025),  35T123 (19/01/2025 - 30/01/2025)";"18";"9";"REGULAR";"false";"2025/02/01 22:03:16.099000000";"false";"";"36";"CONSOLIDADA";"";"Presencial"
"57744614";"01";"4933786";"";"";"53785";"5";"GRADUAÇÃO";"Campus Santa Cruz";"Clínica Escola";"2024";"2";"2024/12/12 00:00:00.000";"2025/01/30 00:00:00.000";"35T123 (12/12/2024 - 17/01/2025), 7M123 (18/01/2025 - 18/01/2025),  35T123 (19/01/2025 - 30/01/2025)";"18";"9";"REGULAR";"false";"2025/02/01 22:03:16.099000000";"false";"";"36";"CONSOLIDADA";"";"Presencial"
"57744614";"01";"3347164";"";"";"53785";"3";"GRADUAÇÃO";"Campus Santa Cruz";"Clínica Escola";"2024";"2";"2024/12/12 00:00:00.000";"2025/01/30 00:00:00.000";"35T123 (12/12/2024 - 17/01/2025), 7M123 (18/01/2025 - 18/01/2025),  35T123 (19/01/2025 - 30/01/2025)";"18";"9";"REGULAR";"false";"2025/02/01 22:03:16.099000000";"false";"";"36";"CONSOLIDADA";"";"Presencial"
"57744614";"01";"3328381";"";"";"53785";"3";"GRADUAÇÃO";"Campus Santa Cruz";"Clínica Escola";"2024";"2";"2024/12/12 00:00:00.000";"2025/01/30 00:00:00.000";"35T123 (12/12/2024 - 17/01/2025), 7M123 (18/01/2025 - 18/01/2025),  35T123 (19/01/2025 - 30/01/2025)";"18";"9";"REGULAR";"false";"2025/02/01 22:03:16.099000000";"false";"";"36";"CONSOLIDADA";"";"Presencial"
"57744614";"01";"3328381";"";"";"53785";"2";"GRADUAÇÃO";"Campus Santa Cruz";"Clínica Escola";"2024";"2";"2024/12/12 00:00:00.000";"2025/01/30 00:00:00.000";"35T123 (12/12/2024 - 17/01/2025), 7M123 (18/01/2025 - 18/01/2025),  35T123 (19/01/2025 - 30/01/2025)";"18";"9";"REGULAR";"false";"2025/02/01 22:03:16.099000000";"false";"";"36";"CONSOLIDADA";"";"Presencial"
"57744615";"03";"1698891";"";"";"67670";"45";"GRADUAÇÃO";"Campus Central";"Serviço de saúde";"2024";"2";"2024/11/25 00:00:00.000";"2024/12/16 00:00:00.000";"2345M23456 (25/11/2024 - 10/12/2024),  2T23456 (16/12/2024 - 16/12/2024)";"6";"6";"REGULAR";"false";"2025/01/22 06:43:14.292000000";"false";"";"60";"CONSOLIDADA";"";"Presencial"
"57744616";"01";"1165367";"";"";"65701";"60";"GRADUAÇÃO";"Campus Central";"A definir";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"2T3456 (16/09/2024 - 01/02/2025)";"0";"25";"REGULAR";"false";"";"false";"";"";"EXCLUÍDA";"";"Presencial"
"57744617";"04";"2553991";"";"";"67670";"45";"GRADUAÇÃO";"Campus Central";"Serviço de saúde";"2024";"2";"2024/11/25 00:00:00.000";"2024/12/16 00:00:00.000";"2345M23456 (25/11/2024 - 10/12/2024),  2T23456 (16/12/2024 - 16/12/2024)";"6";"6";"REGULAR";"false";"2025/01/07 11:41:20.610000000";"false";"";"55";"CONSOLIDADA";"";"Presencial"
"57744618";"01";"1153427";"";"";"65698";"60";"GRADUAÇÃO";"Campus Central";"2D4";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"4N1234 (16/09/2024 - 01/02/2025)";"15";"25";"REGULAR";"false";"2025/01/29 21:39:33.986000000";"false";"";"68";"CONSOLIDADA";"";"Presencial"
"57744619";"05";"1220598";"";"";"67670";"45";"GRADUAÇÃO";"Campus Central";"Serviço de saúde";"2024";"2";"2024/11/25 00:00:00.000";"2024/12/16 00:00:00.000";"2345M23456 (25/11/2024 - 10/12/2024),  2T23456 (16/12/2024 - 16/12/2024)";"0";"5";"REGULAR";"false";"";"false";"";"";"EXCLUÍDA";"";"Presencial"
"57744620";"01";"1051561";"";"";"65644";"60";"GRADUAÇÃO";"Campus Central";"2A5";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"4N1234 (16/09/2024 - 01/02/2025)";"43";"25";"REGULAR";"false";"2025/01/29 18:49:21.544000000";"false";"";"68";"CONSOLIDADA";"";"Presencial"
"57744621";"02";"3347164";"";"";"53785";"2";"GRADUAÇÃO";"Campus Santa Cruz";"Clínica Escola";"2024";"2";"2024/12/12 00:00:00.000";"2025/01/30 00:00:00.000";"35T456 (12/12/2024 - 17/01/2025), 7M456 (18/01/2025 - 18/01/2025),  35T456 (19/01/2025 - 30/01/2025)";"12";"9";"REGULAR";"false";"2025/02/01 22:03:56.832000000";"false";"";"36";"CONSOLIDADA";"";"Presencial"
"57744621";"02";"3347164";"";"";"53785";"2";"GRADUAÇÃO";"Campus Santa Cruz";"Clínica Escola";"2024";"2";"2024/12/12 00:00:00.000";"2025/01/30 00:00:00.000";"35T456 (12/12/2024 - 17/01/2025), 7M456 (18/01/2025 - 18/01/2025),  35T456 (19/01/2025 - 30/01/2025)";"12";"9";"REGULAR";"false";"2025/02/01 22:03:56.832000000";"false";"";"36";"CONSOLIDADA";"";"Presencial"
"57744621";"02";"4933786";"";"";"53785";"5";"GRADUAÇÃO";"Campus Santa Cruz";"Clínica Escola";"2024";"2";"2024/12/12 00:00:00.000";"2025/01/30 00:00:00.000";"35T456 (12/12/2024 - 17/01/2025), 7M456 (18/01/2025 - 18/01/2025),  35T456 (19/01/2025 - 30/01/2025)";"12";"9";"REGULAR";"false";"2025/02/01 22:03:56.832000000";"false";"";"36";"CONSOLIDADA";"";"Presencial"
"57744621";"02";"3328381";"";"";"53785";"3";"GRADUAÇÃO";"Campus Santa Cruz";"Clínica Escola";"2024";"2";"2024/12/12 00:00:00.000";"2025/01/30 00:00:00.000";"35T456 (12/12/2024 - 17/01/2025), 7M456 (18/01/2025 - 18/01/2025),  35T456 (19/01/2025 - 30/01/2025)";"12";"9";"REGULAR";"false";"2025/02/01 22:03:56.832000000";"false";"";"36";"CONSOLIDADA";"";"Presencial"
"57744621";"02";"1892581";"";"";"53785";"5";"GRADUAÇÃO";"Campus Santa Cruz";"Clínica Escola";"2024";"2";"2024/12/12 00:00:00.000";"2025/01/30 00:00:00.000";"35T456 (12/12/2024 - 17/01/2025), 7M456 (18/01/2025 - 18/01/2025),  35T456 (19/01/2025 - 30/01/2025)";"12";"9";"REGULAR";"false";"2025/02/01 22:03:56.832000000";"false";"";"36";"CONSOLIDADA";"";"Presencial"
"57744621";"02";"3328381";"";"";"53785";"2";"GRADUAÇÃO";"Campus Santa Cruz";"Clínica Escola";"2024";"2";"2024/12/12 00:00:00.000";"2025/01/30 00:00:00.000";"35T456 (12/12/2024 - 17/01/2025), 7M456 (18/01/2025 - 18/01/2025),  35T456 (19/01/2025 - 30/01/2025)";"12";"9";"REGULAR";"false";"2025/02/01 22:03:56.832000000";"false";"";"36";"CONSOLIDADA";"";"Presencial"
"57744621";"02";"3328381";"";"";"53785";"3";"GRADUAÇÃO";"Campus Santa Cruz";"Clínica Escola";"2024";"2";"2024/12/12 00:00:00.000";"2025/01/30 00:00:00.000";"35T456 (12/12/2024 - 17/01/2025), 7M456 (18/01/2025 - 18/01/2025),  35T456 (19/01/2025 - 30/01/2025)";"12";"9";"REGULAR";"false";"2025/02/01 22:03:56.832000000";"false";"";"36";"CONSOLIDADA";"";"Presencial"
"57744621";"02";"3204109";"";"";"53785";"5";"GRADUAÇÃO";"Campus Santa Cruz";"Clínica Escola";"2024";"2";"2024/12/12 00:00:00.000";"2025/01/30 00:00:00.000";"35T456 (12/12/2024 - 17/01/2025), 7M456 (18/01/2025 - 18/01/2025),  35T456 (19/01/2025 - 30/01/2025)";"12";"9";"REGULAR";"false";"2025/02/01 22:03:56.832000000";"false";"";"36";"CONSOLIDADA";"";"Presencial"
"57744621";"02";"3347164";"";"";"53785";"3";"GRADUAÇÃO";"Campus Santa Cruz";"Clínica Escola";"2024";"2";"2024/12/12 00:00:00.000";"2025/01/30 00:00:00.000";"35T456 (12/12/2024 - 17/01/2025), 7M456 (18/01/2025 - 18/01/2025),  35T456 (19/01/2025 - 30/01/2025)";"12";"9";"REGULAR";"false";"2025/02/01 22:03:56.832000000";"false";"";"36";"CONSOLIDADA";"";"Presencial"
